BRNKULMI167,Muzeum romské kultury,,částečně,https://www.rommuz.cz,Brno,Brno,49.20055272685883,16.62336553805404,Bratislavská,246/67,545581206
BRNKULMI168,Muzeum vlakové pošty,,nah,https://www.vlakovaposta.cz,Brno,Brno,49.17970896038511,16.59439060183928,Vídeňská,275/66,607154162
BRNKULMI169,M13 Rock hell,,nah,https://www.m13.cz,Brno,Brno,49.19197118140554,16.61281167689111,Benešova,612/22,720992577
BRNKULMI170,Nadace partnerství - Otevřená zahrada,,nah,https://www.otevrenazahrada.cz,Brno,Brno,49.19767456021785,16.59875181906724,Údolní,567/33,515903111
BRNKULMI171,NO ART,,nah,https://www.kinoart.cz,Brno,Brno,49.19331661532352,16.608454144357665,Radnická,366/4,513039035
BRNKULMI172,Palác šlechtičen,8.10. V rekonstrukci na dobu neurčitou,ano,https://www.mzm.cz/palac-slechticen/,Brno,Brno,49.19538609168224,16.609103808936567,Kobližná,116/1,542422361
BRNKULMI173,Památník Leoše Janáčka,,nah,https://www.mzm.cz,Brno,Brno,49.201541144245084,16.602302726693367,Smetanova,756/14,606033100
BRNKULMI174,Panksy,,nah,https://www.panksy.cz,Brno,Brno,49.19885294514941,16.600100566077373,Jaselská,200/17,778144804
BRNKULMI175,Pavilon Anthropos,,ano,https://www.mzm.cz,Brno,Brno,49.19199381960307,16.567039225883736,Pisárecká,273/5,515910560
BRNKULMI176,Perpetuum Music Club,,nah,https://www.perpetuumklub.cz,Brno,Brno,49.197156120471135,16.61221286610911,Rooseveltova,584/9,733523398
BRNKULMI177,Polagraph Brno,,nah,https://www.polagraph.cz,Brno,Brno,49.19202793383163,16.600915161333262,Pekařská,416/34,777717569
BRNKULMI178,Polansky Gallery,,nah,https://www.polanskygallery.com,Brno,Brno,49.2021763674568,16.607591566243574,Lidická,2006/26,608284022
BRNKULMI179,Ponava,,nah,https://www.ponava.cafe.cz,Brno,Brno,49.20487743995917,16.610039541612732,Lužánecká,1883/3,739519650
BRNKULMI180,Postpost gallery,,nah,,Brno,Brno,49.193895989873255,16.61235810710156,Orlí,22,
BRNKULMI181,Pražákův palác,,ano,https://www.moravska-galerie.cz,Brno,Brno,49.19540488394327,16.604206528810472,Husova,535/18,532169130
BRNKULMI182,Ratejna,,nah,https://www.ratejna.cz/,Brno,Brno,49.19675632809274,16.613181931181714,Dvořákova,588/13,542210236
BRNKULMI183,Reduta,,ano,https://www.ndbrno.cz,Brno,Brno,49.19208656563414,16.609412762864302,Zelný trh,313/4,542158111
BRNKULMI184,Rezidence Café Kaprál,,nah,https://www.cafekapral.cz/,Brno,Brno,49.19685433391289,16.60058287632067,Údolní ,487/17,
BRNKULMI185,Rusty Nail Music Club,,nah,https://www.rustynailclub.cz,Brno,Brno,49.203133730032434,16.596794583121472,Veveří,486/57,605260686
BRNKULMI186,Sál Břetislava Bakaly,,nah,https://www.ticbrno.cz/sal-b-bakaly,Brno,Brno,49.19837502120846,16.6021854300312,Žerotínovo náměstí,533/6,542212405
BRNKULMI187,Sál Milosrdných bratří,,nah,https://sal.milosrdni.cz,Brno,Brno,49.18513963475578,16.59545902497841,Vídeňská,228/7,773639638
BRNKULMI188,Scalní letňák,pouze letní sezóna,nah,https://www.kinoscala.cz/cz/cyklus/scalni-letnak-250,Brno,Brno,49.197740022854234,16.608256628147533,Moravské náměstí,680/1,736776728
BRNKULMI189,Semilasso,,ano,https://www.semilasso.cz,Brno,Brno,49.227465071807906,16.59303411181134,Palackého třída,832/126,774870321
BRNKULMI190,"Schrott - industrial music bar, gallery",,nah,https://www.schrott.cz,Brno,Brno,49.191327200789516,16.616002310663045,Křenová,291/10,606060145
BRNKULMI191,Sibiř,,nah,biosibir.cz,Brno,Brno,49.21150285308012,16.633961483580762,Dukelská,123/50,
BRNKULMI192,Skautský institut v Brně,,nah,https://www.skautskyinstitut.cz/su-v-brne/,Brno,Brno,49.19962530096267,16.605791310083774,Moravské náměstí,753/12,733161207
BRNKULMI193,Sklep pod Novou radnicí,Vstup Panenská ulice,nah,https://www.ticbrno.cz/sklep-pod-novou-radnici,Brno,Brno,49.19430787247633,16.605961913163764,Dominikánské nám.,196/1,+420 724 842 237
BRNKULMI194,Sono Centrum,,nah,https://www.sonocentrum.cz,Brno,Brno,49.20963423372815,16.588815971878375,Veveří,3219/113,721770742
BRNKULMI195,Společenské centrum Bystrc,,nah,https://www.bystrc.cz/kultura,Brno,Brno,49.22303859474648,16.529767706207018,Odbojářská,1127/2,546224320
BRNKULMI196,Společenské centrum Sýpka,,nah,https://medlanky.cz/spolecenske-centrum-sypka/,Brno,Brno,49.2421881902062,16.57398412796279,Kytnerova,563/1,538706252
BRNKULMI197,Stará Pekárna,,nah,https://www.starapekarna.cz,Brno,Brno,49.20838497171135,16.604210044644063,Štefánikova,75/8,773834538
BRNKULMI198,Stará tkalcovna,,nah,https://www.stara-tkalcovna.cz,Brno,Brno,49.1996015598417,16.62039481956303,Bratislavská,234/52,515555515
BRNKULMI199,Strom Art Gallery,,nah,https://www.stromart.cz,Brno,Brno,49.20298654826301,16.61032248834798,třída Kpt. Jaroše,1944/31,736626467
BRNKULMI200,Studio Marta,,nah,https://www.studiomarta.cz,Brno,Brno,49.205867955315455,16.60206576618225,Bayerova,575/5,542591510
BRNKULMI201,Šelepova No. 1,,nah,https://www.selepka.cz,Brno,Brno,49.21265324530319,16.593766329855338,Šelepova,543/1,771173368
BRNKULMI202,Tabarin Club Brno,,nah,https://www.facebook.com/TabarinClub/,Brno,Brno,49.1951740449395,16.613970357684558,Divadelní,603/3,542212814
BRNKULMI203,TechNest,,nah,https://www.technest.cz/kontakt,Brno,Brno,49.22585433490281,16.57695632891494,Technická,2935/23,519810102
BRNKULMI204,Technické muzeum v Brně,,ano,http://www.technicalmuseum.cz/,Brno,Brno,49.2281292211817,16.581419818667335,Purkyňova,2950/105,541421411
BRNKULMI205,Terén,,nah,https://jasuteren.cz/,Brno,Brno,49.191937511008916,16.607895133470276,Zelný trh,294/9,604406191
BRNKULMI206,The Distillery: Social Reactor,,nah,https://www.socialreactor.eu,Brno,Brno,49.191848687360874,16.59743683889259,Pekařská,436/78,603219290
BRNKULMI207,Two Faces,,nah,https://www.twofaces.cz,Brno,Brno,49.19203745947663,16.606009798953238,Biskupská,283/1,775960930
BRNKULMI208,Uměleckoprůmyslové muzeum,V rekonstrukci. Znovuotevření naplánováno na červen 2021,ano,https://www.moravska-galerie.cz,Brno,Brno,49.19432391614598,16.60482162371806,Husova,536/14,532169130
BRNKULMI209,Univerzitní kino Scala,,nah,https://www.kinoscala.cz,Brno,Brno,49.19736818828047,16.60808727564283,Moravské náměstí,127/3,778448574
BRNKULMI210,U Palečka,,nah,https://www.upalecka.wordpress.com,Brno,Brno,49.19906203459139,16.612349388702928,Koliště,643/23,608030519
BRNKULMI211,Urban centrum Brno,,nah,https://www.urbancentrum.brno.cz,Brno,Brno,49.19279842749403,16.607936173513487,Mečová,368/5,778520752
BRNKULMI212,Vašulka Kitchen Brno,Center of New Media Art,nah,https://vasulkakitchen.org ,Brno,Brno,49.19642549611815,16.61454096989968,Malinovského nám. 2a ,602 00 Brno,
BRNKULMI213,Vegalité,,nah,https://vegalite.cz,Brno,Brno,49.20038442305853,16.60252378145963,Slovákova,359/10,737430552
BRNKULMI214,Vibe Club,,nah,https://www.facebook.com/VibeClubBrno,Brno,Brno,49.192530284557186,16.606280922075054,Starobrněnská,690/20,725355237
BRNKULMI215,VIDA! Science centrum,,ano,https://www.vida.cz,Brno,Brno,49.186001378882224,16.583991767583022,Křížkovského,554/12,515201000
BRNKULMI216,Vila Löw-Beer v Brně,,nah,https://www.vilalowbeer.cz,Brno,Brno,49.206035235846066,16.613565517267894,Drobného,297/22,544544200
BRNKULMI217,Vila Stiassni,,nah,https://www.vila-stiassni.cz,Brno,Brno,49.19688685753736,16.573057868519843,Hroznová,82/14,778545993
BRNKULMI218,Vila Tugendhat,,ne,https://www.tugendhat.eu,Brno,Brno,49.20713158884691,16.616049853155133,Černopolní,237/45,515511015
BRNKULMI220,Vodojemy Žlutý kopec,,nah,https://vodojemybrno.cz/,Brno,Brno,49.19607553903671,16.590385836344034,Tvrdého,506/15,+420 77 156 148 
BRNKULMI221,Výstaviště Brno,,nah,https://www.bvv.cz,Brno,Brno,49.18769856809713,16.5822487590826,Výstaviště,405/1,541151111
BRNKULMI222,Zahrada U Sosny,,nah,https://www.usosny.cz/,Brno,Brno,49.22734104805122,16.642249909790518,Břehová,0/90,777681982
BRNKULMI223,Zetor Gallery,,nah,https://www.zetorgallery.cz,Brno,Brno,49.198956948003605,16.672161425139105,Trnkova,3060/111,737210548
BRNKULMI224,ZET9,"27 místností různé velikosti k užívání až na 3 roky.
Místnosti různých velikostí k výpůjčce pouze za náklady spojené s užíváním prostor.
Svobodný prostor pro tvorbu za paušální poplatky s možností vlastních úprav.
Smlouva o výpůjčce (max 3 roky do 2026).

ZET9 zkušebny a ateliéry jsou svobodné prostory sloužící pro podporu rozvoje kulturních a kreativních jedinců a skupin. Nespornou výhodou je možnost vlastních úprav prostoru bez požadavků na uvedení do původního stavu, protože objekt se bude v roce 2026 bourat. Dočasné i trvalé kreativní a umělecké intervence jsou naopak žádoucí. Další výhodou je dostupnost autem nebo MHD a výhodné umístění z hlediska nerušení okolí hlukem. Čtyřpodlažní objekt je připojen na elektřinu, vodu, místnosti různých velikostí jsou osvětleny a topí se v nich. Provozovatel TIC BRNO zajišťuje správu objektu a úklid společných prostor včetně WC a kuchyněk na chodbách.",nah,https://www.ticbrno.cz/pronajem-prostor/zet9-zkusebny-ateliery,Brno,Brno,49.19898912027447,16.672168981797547,Trnkova ,3060/111,+420 775 899 356
BRNKULMI225,Zoner Bobyhall,,nah,https://www.bobyhall.cz,Brno,Brno,49.21225942220113,16.6080463084396,Sportovní,559/2,732665397
BRNKULMI226,Zoo Brno,,nah,https://www.zoobrno.cz,Brno,Brno,49.23008630941168,16.53337359133973,U Zoologické zahrady,147/46,546432311
BRNKULMI227,5D Cinema Maxim Brno - OC Letmo,,nah,https://www.kino-5d.cz,Brno,Brno,49.19177147129207,16.612463335648318,Nádražní,681/2,773003019
BRNKULMI228,7. nebe,,nah,https://www.7nebe.cz,Brno,Brno,49.194394444521585,16.60979004129851,Jánská,453/9,602518386
